pax_id,in_ts_utc,out_ts_utc,wait_seconds
9069,2026-01-22T15:38:44.556378Z,2026-01-22T16:12:39.540966Z,2034.985
9070,2026-01-22T15:38:53.679784Z,2026-01-22T16:13:16.156599Z,2062.477
9071,2026-01-22T15:38:58.616268Z,2026-01-22T16:13:20.448969Z,2061.833
9072,2026-01-22T15:39:00.578371Z,2026-01-22T16:13:33.315119Z,2072.737
9073,2026-01-22T15:39:04.467171Z,2026-01-22T16:13:38.656096Z,2074.189
9074,2026-01-22T15:39:11.957964Z,2026-01-22T16:13:45.047979Z,2073.09
9075,2026-01-22T15:39:21.393461Z,2026-01-22T16:13:47.168426Z,2065.775
9076,2026-01-22T15:39:21.447440Z,2026-01-22T16:13:55.091432Z,2073.644
9077,2026-01-22T15:39:27.316071Z,2026-01-22T16:13:57.497003Z,2070.181
9078,2026-01-22T15:39:31.777114Z,2026-01-22T16:14:08.051473Z,2076.274
9079,2026-01-22T15:39:34.958191Z,2026-01-22T16:14:30.900955Z,2095.943
9080,2026-01-22T15:39:36.083541Z,2026-01-22T16:14:31.144444Z,2095.061
9081,2026-01-22T15:39:42.374372Z,2026-01-22T16:14:31.281264Z,2088.907
9082,2026-01-22T15:39:56.118057Z,2026-01-22T16:14:37.516605Z,2081.399
9083,2026-01-22T15:39:57.208521Z,2026-01-22T16:14:42.338875Z,2085.13
9084,2026-01-22T15:40:04.088718Z,2026-01-22T16:14:52.333086Z,2088.244
9085,2026-01-22T15:40:10.653877Z,2026-01-22T16:14:53.018327Z,2082.364
9086,2026-01-22T15:40:15.611739Z,2026-01-22T16:14:53.395527Z,2077.784
9087,2026-01-22T15:40:16.249237Z,2026-01-22T16:14:56.117291Z,2079.868
9088,2026-01-22T15:40:20.083159Z,2026-01-22T16:15:06.590058Z,2086.507
9089,2026-01-22T15:40:27.468092Z,2026-01-22T16:15:06.768038Z,2079.3
9090,2026-01-22T15:40:49.483162Z,2026-01-22T16:15:10.130620Z,2060.647
9091,2026-01-22T15:40:51.296049Z,2026-01-22T16:15:13.310537Z,2062.014
9092,2026-01-22T15:40:54.015599Z,2026-01-22T16:15:18.079826Z,2064.064
9093,2026-01-22T15:40:56.821901Z,2026-01-22T16:15:22.105093Z,2065.283
9094,2026-01-22T15:40:58.667812Z,2026-01-22T16:15:24.260663Z,2065.593
9095,2026-01-22T15:41:01.302354Z,2026-01-22T16:15:27.795927Z,2066.494
9096,2026-01-22T15:41:13.453293Z,2026-01-22T16:15:41.607667Z,2068.154
9097,2026-01-22T15:41:13.969073Z,2026-01-22T16:15:50.789382Z,2076.82
9098,2026-01-22T15:41:25.123424Z,2026-01-22T16:16:13.503294Z,2088.38
9099,2026-01-22T15:41:28.392306Z,2026-01-22T16:16:19.397568Z,2091.005
9100,2026-01-22T15:41:28.798252Z,2026-01-22T16:16:21.598684Z,2092.8
9101,2026-01-22T15:41:33.624483Z,2026-01-22T16:16:38.048783Z,2104.424
9102,2026-01-22T15:41:41.808164Z,2026-01-22T16:16:40.321747Z,2098.514
9103,2026-01-22T15:41:56.973011Z,2026-01-22T16:16:44.994046Z,2088.021
9104,2026-01-22T15:42:02.533499Z,2026-01-22T16:16:50.754786Z,2088.221
9105,2026-01-22T15:42:16.023849Z,2026-01-22T16:16:52.958918Z,2076.935
9106,2026-01-22T15:42:24.210638Z,2026-01-22T16:16:54.308686Z,2070.098
9107,2026-01-22T15:42:36.164236Z,2026-01-22T16:17:06.998866Z,2070.835
9108,2026-01-22T15:42:47.640753Z,2026-01-22T16:17:07.685230Z,2060.044
9109,2026-01-22T15:42:53.066647Z,2026-01-22T16:17:10.833653Z,2057.767
9110,2026-01-22T15:42:53.191293Z,2026-01-22T16:17:17.884774Z,2064.693
9111,2026-01-22T15:42:59.070477Z,2026-01-22T16:17:20.490673Z,2061.42
9112,2026-01-22T15:43:33.524949Z,2026-01-22T16:17:33.774248Z,2040.249
9113,2026-01-22T15:43:36.729300Z,2026-01-22T16:17:37.955049Z,2041.226
9114,2026-01-22T15:43:38.217853Z,2026-01-22T16:17:46.870009Z,2048.652
9115,2026-01-22T15:43:44.496231Z,2026-01-22T16:17:51.689436Z,2047.193
9116,2026-01-22T15:43:47.824311Z,2026-01-22T16:17:51.959586Z,2044.135
9117,2026-01-22T15:43:51.365477Z,2026-01-22T16:18:04.257069Z,2052.892
9118,2026-01-22T15:43:53.528199Z,2026-01-22T16:18:05.601427Z,2052.073
9119,2026-01-22T15:44:04.014825Z,2026-01-22T16:18:07.974667Z,2043.96
9120,2026-01-22T15:44:04.534541Z,2026-01-22T16:18:09.035390Z,2044.501
9121,2026-01-22T15:44:09.480136Z,2026-01-22T16:18:26.705860Z,2057.226
9122,2026-01-22T15:44:15.232123Z,2026-01-22T16:18:34.142389Z,2058.91
9123,2026-01-22T15:44:40.055463Z,2026-01-22T16:18:34.500911Z,2034.445
9124,2026-01-22T15:44:43.677520Z,2026-01-22T16:18:44.604294Z,2040.927
9125,2026-01-22T15:45:08.930010Z,2026-01-22T16:18:48.421989Z,2019.492
9126,2026-01-22T15:45:17.263993Z,2026-01-22T16:18:50.186773Z,2012.923
9127,2026-01-22T15:45:34.403540Z,2026-01-22T16:19:05.970541Z,2011.567
9128,2026-01-22T15:45:50.406888Z,2026-01-22T16:19:13.698930Z,2003.292
9129,2026-01-22T15:46:08.647458Z,2026-01-22T16:19:14.118484Z,1985.471
9130,2026-01-22T15:46:16.816591Z,2026-01-22T16:19:21.047916Z,1984.231
9131,2026-01-22T15:46:21.518934Z,2026-01-22T16:19:28.978872Z,1987.46
9132,2026-01-22T15:47:01.531233Z,2026-01-22T16:19:30.836778Z,1949.306
9133,2026-01-22T15:47:10.888211Z,2026-01-22T16:19:31.371009Z,1940.483
9134,2026-01-22T15:47:29.790744Z,2026-01-22T16:19:42.926784Z,1933.136
9135,2026-01-22T15:48:04.788436Z,2026-01-22T16:19:48.700409Z,1903.912
9136,2026-01-22T15:48:15.387191Z,2026-01-22T16:19:54.055713Z,1898.669
9137,2026-01-22T15:49:27.791304Z,2026-01-22T16:20:00.775393Z,1832.984
9138,2026-01-22T15:50:28.231639Z,2026-01-22T16:20:22.303258Z,1794.072
9139,2026-01-22T15:51:24.167311Z,2026-01-22T16:20:25.481694Z,1741.314
9140,2026-01-22T15:54:33.591302Z,2026-01-22T16:20:29.739315Z,1556.148
9141,2026-01-22T15:55:23.928980Z,2026-01-22T16:20:40.445042Z,1516.516
9142,2026-01-22T15:56:27.454572Z,2026-01-22T16:20:48.232713Z,1460.778
9143,2026-01-22T15:57:35.179023Z,2026-01-22T16:20:53.714892Z,1398.536
9144,2026-01-22T15:58:17.132897Z,2026-01-22T16:20:54.162243Z,1357.029
9145,2026-01-22T15:58:30.359892Z,2026-01-22T16:20:54.271135Z,1343.911
9146,2026-01-22T15:59:00.116573Z,2026-01-22T16:21:04.020166Z,1323.904
9147,2026-01-22T15:59:28.315786Z,2026-01-22T16:21:05.849496Z,1297.534
9148,2026-01-22T16:00:04.405573Z,2026-01-22T16:21:13.070294Z,1268.665
9149,2026-01-22T16:00:31.897311Z,2026-01-22T16:21:17.045136Z,1245.148
9150,2026-01-22T16:00:33.788391Z,2026-01-22T16:21:35.903460Z,1262.115
9151,2026-01-22T16:01:03.473183Z,2026-01-22T16:21:50.243701Z,1246.771
9152,2026-01-22T16:01:23.667088Z,2026-01-22T16:21:51.142187Z,1227.475
9153,2026-01-22T16:01:50.353658Z,2026-01-22T16:21:59.523158Z,1209.169
9154,2026-01-22T16:01:50.847079Z,2026-01-22T16:22:02.122031Z,1211.275
9155,2026-01-22T16:02:19.904564Z,2026-01-22T16:22:08.535118Z,1188.631
9156,2026-01-22T16:02:25.547236Z,2026-01-22T16:22:12.763471Z,1187.216
9157,2026-01-22T16:02:32.559157Z,2026-01-22T16:22:14.988843Z,1182.43
9158,2026-01-22T16:02:39.028223Z,2026-01-22T16:22:16.012263Z,1176.984
9159,2026-01-22T16:02:53.873259Z,2026-01-22T16:22:26.190075Z,1172.317
9160,2026-01-22T16:03:00.089684Z,2026-01-22T16:22:27.769203Z,1167.68
9161,2026-01-22T16:03:00.460077Z,2026-01-22T16:22:40.784905Z,1180.325
9162,2026-01-22T16:03:13.038296Z,2026-01-22T16:22:55.716756Z,1182.678
9163,2026-01-22T16:03:43.962178Z,2026-01-22T16:23:08.727985Z,1164.766
9164,2026-01-22T16:03:58.903431Z,2026-01-22T16:23:18.818900Z,1159.915
9165,2026-01-22T16:04:11.343114Z,2026-01-22T16:23:24.484332Z,1153.141
9166,2026-01-22T16:04:15.808099Z,2026-01-22T16:23:28.621396Z,1152.813
9167,2026-01-22T16:04:31.259572Z,2026-01-22T16:23:44.122963Z,1152.863
9168,2026-01-22T16:04:40.850409Z,2026-01-22T16:23:45.059974Z,1144.21
9169,2026-01-22T16:04:41.078844Z,2026-01-22T16:23:45.273962Z,1144.195
9170,2026-01-22T16:04:44.443826Z,2026-01-22T16:23:46.189122Z,1141.745
9171,2026-01-22T16:05:12.536644Z,2026-01-22T16:23:51.517302Z,1118.981
9172,2026-01-22T16:05:32.801285Z,2026-01-22T16:24:02.615683Z,1109.814
9173,2026-01-22T16:05:33.749471Z,2026-01-22T16:24:14.015415Z,1120.266
9174,2026-01-22T16:05:48.829374Z,2026-01-22T16:24:27.393164Z,1118.564
9175,2026-01-22T16:05:57.604256Z,2026-01-22T16:24:30.880772Z,1113.277
9176,2026-01-22T16:05:57.716056Z,2026-01-22T16:24:39.978604Z,1122.263
9177,2026-01-22T16:06:01.661551Z,2026-01-22T16:24:49.814711Z,1128.153
9178,2026-01-22T16:06:38.516874Z,2026-01-22T16:24:51.651120Z,1093.134
9179,2026-01-22T16:06:41.728481Z,2026-01-22T16:24:58.083691Z,1096.355
9180,2026-01-22T16:06:46.927308Z,2026-01-22T16:25:05.412059Z,1098.485
9181,2026-01-22T16:06:53.726952Z,2026-01-22T16:25:08.978207Z,1095.251
9182,2026-01-22T16:06:54.191423Z,2026-01-22T16:25:18.062975Z,1103.872
9183,2026-01-22T16:07:05.637640Z,2026-01-22T16:25:19.077431Z,1093.44
9184,2026-01-22T16:07:08.704981Z,2026-01-22T16:25:28.181750Z,1099.477
9185,2026-01-22T16:07:17.388775Z,2026-01-22T16:25:31.815785Z,1094.427
9186,2026-01-22T16:07:24.353619Z,2026-01-22T16:25:33.218637Z,1088.865
9187,2026-01-22T16:07:28.656480Z,2026-01-22T16:25:38.096244Z,1089.44
9188,2026-01-22T16:07:35.339565Z,2026-01-22T16:25:38.242428Z,1082.903
9189,2026-01-22T16:07:42.131475Z,2026-01-22T16:25:50.534053Z,1088.403
9190,2026-01-22T16:08:12.137378Z,2026-01-22T16:26:00.478059Z,1068.341
9191,2026-01-22T16:08:17.938884Z,2026-01-22T16:26:05.745958Z,1067.807
9192,2026-01-22T16:08:25.202775Z,2026-01-22T16:26:07.261960Z,1062.059
9193,2026-01-22T16:08:39.807791Z,2026-01-22T16:26:11.738342Z,1051.931
9194,2026-01-22T16:08:41.807627Z,2026-01-22T16:26:22.129609Z,1060.322
9195,2026-01-22T16:08:46.697335Z,2026-01-22T16:26:45.972783Z,1079.275
9196,2026-01-22T16:08:57.288288Z,2026-01-22T16:26:51.956272Z,1074.668
9197,2026-01-22T16:09:03.785226Z,2026-01-22T16:26:53.839161Z,1070.054
9198,2026-01-22T16:09:08.089867Z,2026-01-22T16:26:58.750938Z,1070.661
9199,2026-01-22T16:09:13.970143Z,2026-01-22T16:27:01.986099Z,1068.016
9200,2026-01-22T16:09:22.226909Z,2026-01-22T16:27:01.998280Z,1059.771
9201,2026-01-22T16:09:29.074569Z,2026-01-22T16:27:14.168381Z,1065.094
9202,2026-01-22T16:09:53.983216Z,2026-01-22T16:27:17.160537Z,1043.177
9203,2026-01-22T16:09:54.866674Z,2026-01-22T16:27:21.077188Z,1046.211
9204,2026-01-22T16:09:56.278452Z,2026-01-22T16:27:26.603731Z,1050.325
9205,2026-01-22T16:10:01.114975Z,2026-01-22T16:27:27.418045Z,1046.303
9206,2026-01-22T16:10:13.052627Z,2026-01-22T16:27:43.068172Z,1050.016
9207,2026-01-22T16:10:17.173813Z,2026-01-22T16:27:43.270300Z,1046.096
9208,2026-01-22T16:10:35.079084Z,2026-01-22T16:27:57.630702Z,1042.552
9209,2026-01-22T16:10:42.471084Z,2026-01-22T16:28:00.205557Z,1037.734
9210,2026-01-22T16:10:48.482745Z,2026-01-22T16:28:16.135128Z,1047.652
9211,2026-01-22T16:10:52.443724Z,2026-01-22T16:28:20.973865Z,1048.53
9212,2026-01-22T16:10:58.354554Z,2026-01-22T16:28:26.872979Z,1048.518
9213,2026-01-22T16:11:01.520525Z,2026-01-22T16:28:30.519487Z,1048.999
9214,2026-01-22T16:11:06.585756Z,2026-01-22T16:28:34.961869Z,1048.376
9215,2026-01-22T16:11:13.306958Z,2026-01-22T16:28:35.255243Z,1041.948
9216,2026-01-22T16:11:20.078202Z,2026-01-22T16:28:56.977333Z,1056.899
9217,2026-01-22T16:11:22.627486Z,2026-01-22T16:28:58.298677Z,1055.671
9218,2026-01-22T16:11:27.842205Z,2026-01-22T16:29:08.714169Z,1060.872
9219,2026-01-22T16:11:30.041397Z,2026-01-22T16:29:25.136167Z,1075.095
9220,2026-01-22T16:11:39.111062Z,2026-01-22T16:29:30.853716Z,1071.743
9221,2026-01-22T16:11:45.333548Z,2026-01-22T16:29:30.997518Z,1065.664
9222,2026-01-22T16:12:05.606456Z,2026-01-22T16:29:41.027151Z,1055.421
9223,2026-01-22T16:12:17.382866Z,2026-01-22T16:29:42.202357Z,1044.819
9224,2026-01-22T16:12:21.330327Z,2026-01-22T16:29:50.105886Z,1048.776
9225,2026-01-22T16:12:30.484489Z,2026-01-22T16:29:52.222952Z,1041.738
9226,2026-01-22T16:12:37.467648Z,2026-01-22T16:29:52.233329Z,1034.766
9227,2026-01-22T16:12:38.077359Z,2026-01-22T16:30:18.816847Z,1060.739
9228,2026-01-22T16:12:40.865945Z,2026-01-22T16:30:25.064809Z,1064.199
9229,2026-01-22T16:12:46.552709Z,2026-01-22T16:30:27.234775Z,1060.682
9230,2026-01-22T16:12:47.356395Z,2026-01-22T16:30:28.590234Z,1061.234
9231,2026-01-22T16:12:55.426720Z,2026-01-22T16:30:37.818814Z,1062.392
9232,2026-01-22T16:13:08.918196Z,2026-01-22T16:30:42.581558Z,1053.663
9233,2026-01-22T16:13:16.868215Z,2026-01-22T16:30:48.456716Z,1051.589
9234,2026-01-22T16:13:31.800753Z,2026-01-22T16:30:48.577321Z,1036.777
9235,2026-01-22T16:13:40.239410Z,2026-01-22T16:30:53.791145Z,1033.552
9236,2026-01-22T16:13:40.649429Z,2026-01-22T16:30:55.013997Z,1034.365
9237,2026-01-22T16:13:46.283794Z,2026-01-22T16:31:00.775451Z,1034.492
9238,2026-01-22T16:13:50.043203Z,2026-01-22T16:31:27.668339Z,1057.625
9239,2026-01-22T16:13:56.475921Z,2026-01-22T16:31:28.904418Z,1052.428
9240,2026-01-22T16:13:56.569925Z,2026-01-22T16:31:36.337224Z,1059.767
9241,2026-01-22T16:14:01.429561Z,2026-01-22T16:31:38.487870Z,1057.058
9242,2026-01-22T16:14:04.925213Z,2026-01-22T16:31:40.764466Z,1055.839
9243,2026-01-22T16:14:12.010915Z,2026-01-22T16:31:42.666836Z,1050.656
9244,2026-01-22T16:14:13.511449Z,2026-01-22T16:31:44.094560Z,1050.583
9245,2026-01-22T16:14:22.667965Z,2026-01-22T16:31:49.237569Z,1046.57
9246,2026-01-22T16:14:22.683609Z,2026-01-22T16:31:58.245015Z,1055.561
9247,2026-01-22T16:14:30.256995Z,2026-01-22T16:32:05.768192Z,1055.511
9248,2026-01-22T16:14:34.021927Z,2026-01-22T16:32:23.369880Z,1069.348
9249,2026-01-22T16:14:48.399768Z,2026-01-22T16:32:31.200719Z,1062.801
9250,2026-01-22T16:14:52.810058Z,2026-01-22T16:32:44.413891Z,1071.604
9251,2026-01-22T16:15:04.930854Z,2026-01-22T16:32:52.013377Z,1067.083
9252,2026-01-22T16:15:17.180507Z,2026-01-22T16:32:54.971667Z,1057.791
9253,2026-01-22T16:15:22.685275Z,2026-01-22T16:32:55.851222Z,1053.166
9254,2026-01-22T16:15:24.297758Z,2026-01-22T16:32:56.752564Z,1052.455
9255,2026-01-22T16:15:24.660517Z,2026-01-22T16:32:57.469888Z,1052.809
9256,2026-01-22T16:15:26.617014Z,2026-01-22T16:33:04.284125Z,1057.667
9257,2026-01-22T16:15:33.938975Z,2026-01-22T16:33:08.270543Z,1054.332
9258,2026-01-22T16:15:42.031554Z,2026-01-22T16:33:10.373327Z,1048.342
9259,2026-01-22T16:15:44.381820Z,2026-01-22T16:33:24.533767Z,1060.152
9260,2026-01-22T16:15:56.962157Z,2026-01-22T16:33:40.616964Z,1063.655
9261,2026-01-22T16:16:04.174882Z,2026-01-22T16:33:40.802720Z,1056.628
9262,2026-01-22T16:16:10.171753Z,2026-01-22T16:33:41.705619Z,1051.534
9263,2026-01-22T16:16:10.445968Z,2026-01-22T16:33:45.572182Z,1055.126
9264,2026-01-22T16:16:16.064409Z,2026-01-22T16:33:56.427034Z,1060.363
9265,2026-01-22T16:16:18.543721Z,2026-01-22T16:34:02.725581Z,1064.182
9266,2026-01-22T16:16:18.571965Z,2026-01-22T16:34:05.440905Z,1066.869
9267,2026-01-22T16:16:18.972450Z,2026-01-22T16:34:19.941298Z,1080.969
9268,2026-01-22T16:16:24.194862Z,2026-01-22T16:34:33.075363Z,1088.881
9269,2026-01-22T16:16:26.184744Z,2026-01-22T16:34:38.270784Z,1092.086
9270,2026-01-22T16:16:35.506412Z,2026-01-22T16:34:38.976669Z,1083.47
9271,2026-01-22T16:16:37.822118Z,2026-01-22T16:34:40.972169Z,1083.15
9272,2026-01-22T16:16:45.690498Z,2026-01-22T16:34:51.554715Z,1085.864
9273,2026-01-22T16:17:01.917490Z,2026-01-22T16:34:57.791619Z,1075.874
9274,2026-01-22T16:17:13.275450Z,2026-01-22T16:35:05.938568Z,1072.663
9275,2026-01-22T16:17:34.693001Z,2026-01-22T16:35:14.759078Z,1060.066
9276,2026-01-22T16:17:35.288113Z,2026-01-22T16:35:18.277557Z,1062.989
9277,2026-01-22T16:17:35.661218Z,2026-01-22T16:35:27.326399Z,1071.665
9278,2026-01-22T16:17:37.993940Z,2026-01-22T16:35:36.995612Z,1079.002
9279,2026-01-22T16:17:40.587660Z,2026-01-22T16:35:37.714385Z,1077.127
9280,2026-01-22T16:17:52.785869Z,2026-01-22T16:35:50.664735Z,1077.879
9281,2026-01-22T16:17:53.844378Z,2026-01-22T16:35:52.539963Z,1078.696
9282,2026-01-22T16:17:55.243813Z,2026-01-22T16:35:57.862987Z,1082.619
9283,2026-01-22T16:17:58.297513Z,2026-01-22T16:35:58.497991Z,1080.2
9284,2026-01-22T16:18:02.743502Z,2026-01-22T16:36:03.944345Z,1081.201
9285,2026-01-22T16:18:04.356047Z,2026-01-22T16:36:07.510963Z,1083.155
9286,2026-01-22T16:18:06.240821Z,2026-01-22T16:36:16.614752Z,1090.374
9287,2026-01-22T16:18:07.343674Z,2026-01-22T16:36:23.072257Z,1095.729
9288,2026-01-22T16:18:15.528712Z,2026-01-22T16:36:23.925606Z,1088.397
9289,2026-01-22T16:18:19.310474Z,2026-01-22T16:36:37.950444Z,1098.64
9290,2026-01-22T16:18:23.054599Z,2026-01-22T16:36:40.466466Z,1097.412
9291,2026-01-22T16:18:27.614001Z,2026-01-22T16:36:51.263301Z,1103.649
9292,2026-01-22T16:18:29.942919Z,2026-01-22T16:36:52.452431Z,1102.51
9293,2026-01-22T16:18:35.761349Z,2026-01-22T16:37:03.164805Z,1107.403
9294,2026-01-22T16:18:35.903783Z,2026-01-22T16:37:04.469383Z,1108.566
9295,2026-01-22T16:18:47.277022Z,2026-01-22T16:37:05.395141Z,1098.118
9296,2026-01-22T16:19:07.176846Z,2026-01-22T16:37:14.630606Z,1087.454
9297,2026-01-22T16:19:20.489889Z,2026-01-22T16:37:32.084036Z,1091.594
9298,2026-01-22T16:19:22.103505Z,2026-01-22T16:37:32.439574Z,1090.336
9299,2026-01-22T16:19:28.908641Z,2026-01-22T16:37:34.393874Z,1085.485
9300,2026-01-22T16:19:30.966401Z,2026-01-22T16:37:56.552113Z,1105.586
9301,2026-01-22T16:19:32.120614Z,2026-01-22T16:37:57.509322Z,1105.389
9302,2026-01-22T16:19:41.492106Z,2026-01-22T16:38:09.228318Z,1107.736
9303,2026-01-22T16:19:41.676464Z,2026-01-22T16:38:21.102016Z,1119.426
9304,2026-01-22T16:19:43.627957Z,2026-01-22T16:38:29.548755Z,1125.921
9305,2026-01-22T16:19:44.833122Z,2026-01-22T16:38:30.631806Z,1125.799
9306,2026-01-22T16:19:53.001019Z,2026-01-22T16:38:40.212231Z,1127.211
9307,2026-01-22T16:19:54.264733Z,2026-01-22T16:38:42.452314Z,1128.188
9308,2026-01-22T16:19:54.332450Z,2026-01-22T16:38:51.154260Z,1136.822
9309,2026-01-22T16:20:00.045824Z,2026-01-22T16:38:59.630895Z,1139.585
9310,2026-01-22T16:20:02.757941Z,2026-01-22T16:39:04.334187Z,1141.576
9311,2026-01-22T16:20:15.527074Z,2026-01-22T16:39:05.612040Z,1130.085
9312,2026-01-22T16:20:17.433972Z,2026-01-22T16:39:05.688560Z,1128.255
9313,2026-01-22T16:20:23.477038Z,2026-01-22T16:39:08.270395Z,1124.793
9314,2026-01-22T16:20:36.457489Z,2026-01-22T16:39:10.864812Z,1114.407
9315,2026-01-22T16:20:38.551493Z,2026-01-22T16:39:12.391306Z,1113.84
9316,2026-01-22T16:20:43.259728Z,2026-01-22T16:39:34.648566Z,1131.389
9317,2026-01-22T16:20:44.722743Z,2026-01-22T16:39:47.026426Z,1142.304
9318,2026-01-22T16:20:45.572493Z,2026-01-22T16:39:50.632268Z,1145.06
9319,2026-01-22T16:20:48.632501Z,2026-01-22T16:40:09.119288Z,1160.487
9320,2026-01-22T16:20:55.263564Z,2026-01-22T16:40:14.043098Z,1158.78
9321,2026-01-22T16:21:01.722649Z,2026-01-22T16:40:27.652703Z,1165.93
9322,2026-01-22T16:21:03.117312Z,2026-01-22T16:40:39.687662Z,1176.57
9323,2026-01-22T16:21:10.455413Z,2026-01-22T16:40:46.495526Z,1176.04
9324,2026-01-22T16:21:11.210435Z,2026-01-22T16:40:50.927764Z,1179.717
9325,2026-01-22T16:21:18.148963Z,2026-01-22T16:40:52.399627Z,1174.251
9326,2026-01-22T16:21:22.077351Z,2026-01-22T16:40:56.334810Z,1174.257
9327,2026-01-22T16:21:31.164363Z,2026-01-22T16:41:01.208542Z,1170.044
9328,2026-01-22T16:21:35.733293Z,2026-01-22T16:41:07.787578Z,1172.054
9329,2026-01-22T16:21:37.637065Z,2026-01-22T16:41:09.970461Z,1172.333
9330,2026-01-22T16:21:39.915066Z,2026-01-22T16:41:15.717214Z,1175.802
9331,2026-01-22T16:21:43.542963Z,2026-01-22T16:41:16.312921Z,1172.77
9332,2026-01-22T16:21:53.785426Z,2026-01-22T16:41:16.591375Z,1162.806
9333,2026-01-22T16:21:59.194679Z,2026-01-22T16:41:32.444156Z,1173.249
9334,2026-01-22T16:22:00.515167Z,2026-01-22T16:41:37.314711Z,1176.8
9335,2026-01-22T16:22:01.277627Z,2026-01-22T16:41:40.336528Z,1179.059
9336,2026-01-22T16:22:05.756434Z,2026-01-22T16:41:46.604624Z,1180.848
9337,2026-01-22T16:22:17.193464Z,2026-01-22T16:42:03.648860Z,1186.455
9338,2026-01-22T16:22:18.644689Z,2026-01-22T16:42:06.397858Z,1187.753
9339,2026-01-22T16:22:27.680806Z,2026-01-22T16:42:11.130332Z,1183.45
9340,2026-01-22T16:22:31.773001Z,2026-01-22T16:42:26.202994Z,1194.43
9341,2026-01-22T16:22:32.258212Z,2026-01-22T16:42:31.229879Z,1198.972
9342,2026-01-22T16:22:43.562779Z,2026-01-22T16:42:37.045353Z,1193.483
9343,2026-01-22T16:22:45.444217Z,2026-01-22T16:42:50.892893Z,1205.449
9344,2026-01-22T16:22:47.238443Z,2026-01-22T16:42:54.947061Z,1207.709
9345,2026-01-22T16:22:50.116105Z,2026-01-22T16:43:01.675113Z,1211.559
9346,2026-01-22T16:22:51.762533Z,2026-01-22T16:43:02.890527Z,1211.128
9347,2026-01-22T16:23:02.655982Z,2026-01-22T16:43:10.125453Z,1207.469
9348,2026-01-22T16:23:05.549596Z,2026-01-22T16:43:21.458765Z,1215.909
9349,2026-01-22T16:23:08.530846Z,2026-01-22T16:43:39.742333Z,1231.211
9350,2026-01-22T16:23:09.703179Z,2026-01-22T16:43:47.671218Z,1237.968
9351,2026-01-22T16:23:10.899276Z,2026-01-22T16:43:47.990571Z,1237.091
9352,2026-01-22T16:23:18.455586Z,2026-01-22T16:43:49.343927Z,1230.888
9353,2026-01-22T16:23:20.681917Z,2026-01-22T16:43:50.534527Z,1229.853
9354,2026-01-22T16:23:30.569319Z,2026-01-22T16:43:56.621741Z,1226.052
9355,2026-01-22T16:23:33.345423Z,2026-01-22T16:44:01.203432Z,1227.858
9356,2026-01-22T16:23:34.313478Z,2026-01-22T16:44:15.860230Z,1241.547
9357,2026-01-22T16:23:40.477472Z,2026-01-22T16:44:17.371700Z,1236.894
9358,2026-01-22T16:23:45.578418Z,2026-01-22T16:44:28.383720Z,1242.805
9359,2026-01-22T16:24:00.176538Z,2026-01-22T16:44:33.943746Z,1233.767
9360,2026-01-22T16:24:02.026749Z,2026-01-22T16:44:49.244896Z,1247.218
9361,2026-01-22T16:24:11.912201Z,2026-01-22T16:44:50.168035Z,1238.256
9362,2026-01-22T16:24:12.475306Z,2026-01-22T16:44:55.075240Z,1242.6
9363,2026-01-22T16:24:16.997169Z,2026-01-22T16:44:56.210139Z,1239.213
9364,2026-01-22T16:24:24.544567Z,2026-01-22T16:45:10.392278Z,1245.848
9365,2026-01-22T16:24:51.001980Z,2026-01-22T16:45:22.255730Z,1231.254
9366,2026-01-22T16:24:51.204629Z,2026-01-22T16:45:24.636638Z,1233.432
9367,2026-01-22T16:24:53.085442Z,2026-01-22T16:45:25.232793Z,1232.147
9368,2026-01-22T16:24:53.684895Z,2026-01-22T16:45:26.969032Z,1233.284
9369,2026-01-22T16:24:53.708392Z,2026-01-22T16:45:34.577896Z,1240.87
9370,2026-01-22T16:24:57.877029Z,2026-01-22T16:45:41.676729Z,1243.8
9371,2026-01-22T16:25:01.155299Z,2026-01-22T16:45:54.167582Z,1253.012
9372,2026-01-22T16:25:14.360322Z,2026-01-22T16:46:01.121467Z,1246.761
9373,2026-01-22T16:25:15.309604Z,2026-01-22T16:46:07.248020Z,1251.938
9374,2026-01-22T16:25:15.670643Z,2026-01-22T16:46:07.679166Z,1252.009
9375,2026-01-22T16:25:22.358143Z,2026-01-22T16:46:11.864707Z,1249.507
9376,2026-01-22T16:25:22.980704Z,2026-01-22T16:46:15.503560Z,1252.523
9377,2026-01-22T16:25:24.445420Z,2026-01-22T16:46:19.224240Z,1254.779
9378,2026-01-22T16:25:29.187408Z,2026-01-22T16:46:41.538390Z,1272.351
9379,2026-01-22T16:25:42.317478Z,2026-01-22T16:46:52.155511Z,1269.838
9380,2026-01-22T16:25:48.793412Z,2026-01-22T16:46:52.491651Z,1263.698
9381,2026-01-22T16:25:49.895104Z,2026-01-22T16:47:09.881372Z,1279.986
9382,2026-01-22T16:25:56.773762Z,2026-01-22T16:47:12.176507Z,1275.403
9383,2026-01-22T16:26:02.706916Z,2026-01-22T16:47:13.249611Z,1270.543
9384,2026-01-22T16:26:05.253250Z,2026-01-22T16:47:19.418086Z,1274.165
9385,2026-01-22T16:26:08.937594Z,2026-01-22T16:47:20.818008Z,1271.88
